"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000157240",272.704718588207,-0.254191943969762,0.0642843389423378,-3.95418150286602,7.67970964246827e-05,0.0347054325013923,"FZD1","8321"
"ENSG00000102096",572.886631847894,-0.431821135367132,0.0473096352450697,-9.12755156809488,7.00659375888623e-20,1.40454178490633e-15,"PIM2","11040"
"ENSG00000020181",215.183657238909,-0.269576013554382,0.0678005926452361,-3.97601264291196,7.00804012115482e-05,0.0334483743496832,"ADGRA2","25960"
"ENSG00000221869",602.361913972099,-0.371664929306476,0.0898980153718899,-4.13429515400282,3.56045660966175e-05,0.0193549073600677,"CEBPD","1052"
"ENSG00000008513",881.349289266576,-0.291214150232486,0.0532069652570339,-5.47323360439144,4.41896971300931e-08,6.32733334764176e-05,"ST3GAL1","6482"
"ENSG00000260912",360.800211256104,-0.273219197858553,0.0570885393432525,-4.78588524074484,1.70235312009272e-06,0.00142189044355744,NA,NA
"ENSG00000119403",1005.41274045766,-0.199487719281808,0.0457825532924067,-4.35728689065697,1.31684612032311e-05,0.0082492179149991,"PHF19","26147"
"ENSG00000173848",1998.65821375625,-0.201315367396636,0.0526292502480955,-3.82516122588923,0.000130686532334995,0.0481220367134299,"NET1","10276"
"ENSG00000166106",686.559391729504,-0.241502548487068,0.0431981566050005,-5.5905753269831,2.26318477542334e-08,3.4898309237028e-05,"ADAMTS15","170689"
"ENSG00000255629",26.264221691564,-0.624219182409509,0.16117093662015,-3.8730257172897,0.000107492480011812,0.0414383510445535,NA,NA
"ENSG00000100906",1105.89034245231,-0.20627255485207,0.0346510603937819,-5.95284971103181,2.635132626072e-09,7.54626694603419e-06,"NFKBIA","4792"
"ENSG00000126822",504.418015281967,-0.19874936810043,0.0477898944194917,-4.15881580226651,3.19901729780871e-05,0.0183221430719638,"PLEKHG3","26030"
"ENSG00000089737",3098.64628782285,-0.152365050973137,0.0309500880934568,-4.92292786091775,8.5258888289411e-07,0.000813856987928349,"DDX24","57062"
"ENSG00000181026",292.332287120134,-0.225734941800796,0.0572883777610053,-3.94032700214542,8.13706139661498e-05,0.0347054325013923,"AEN","64782"
"ENSG00000102996",589.166794338054,-0.21740558900626,0.0481438482553825,-4.51575012975732,6.30930246971805e-06,0.00436125094165407,"MMP15","4324"
"ENSG00000070761",614.439052676506,-0.244314237253193,0.0436371240769438,-5.59877036860639,2.15877520595388e-08,3.4898309237028e-05,"CFAP20","29105"
"ENSG00000198740",739.203178876407,-0.165136172128604,0.0434277261736182,-3.80255165716969,0.000143213392474582,0.0488568346025805,"ZNF652","22834"
"ENSG00000166685",999.420530482206,-0.133063073338555,0.0336900851474544,-3.94962116468884,7.82749803718767e-05,0.0347054325013923,"COG1","9382"
"ENSG00000133193",1015.38580567125,-0.219464599312691,0.0368100947948707,-5.96207645037829,2.49052567658388e-09,7.54626694603419e-06,"FAM104A","84923"
"ENSG00000177426",396.228009612161,-0.197537815112387,0.0491693999524885,-4.01749493187358,5.88201000042982e-05,0.029477693117154,"TGIF1","7050"
"ENSG00000101236",764.320388434211,-0.285545930976588,0.047258090727109,-6.04226549535121,1.51965130189972e-09,6.09258599957634e-06,"RNF24","11237"
"ENSG00000149658",2135.92041059802,-0.190145088717209,0.0330824290679794,-5.74761570036136,9.05106639387397e-09,1.81437676931598e-05,"YTHDF1","54915"
"ENSG00000268677",10.4236123829721,-0.849406668051877,0.21800436217644,-3.89628289806613,9.7680286476097e-05,0.0391619804539968,NA,NA
"ENSG00000241015",152.176586083498,-0.309528176168973,0.073933581154643,-4.18657085636835,2.83200551800899e-05,0.0166971713570612,"TPM3P9","147804"
"ENSG00000100105",788.287558301072,-0.175261581894284,0.0390775112093317,-4.48497297986652,7.29231749693568e-06,0.00487272655145242,"PATZ1","23598"
