"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000126106",120.706584386016,0.21295370331596,0.080261369860055,2.65325278757726,0.00797201427098874,0.0367133979473322,"TMEM53","79639"
"ENSG00000198520",10.4910874894884,0.611475049873203,0.215018384040556,2.84382683183904,0.00445752668573451,0.0222715586840431,"C1orf228","339541"
"ENSG00000142945",641.538457565717,0.186488658445366,0.0457887286640312,4.0728070834572,4.64498971045263e-05,0.00036975772731009,"KIF2C","11004"
"ENSG00000162415",25.1165869527389,0.578539563737128,0.1798276029966,3.21718998694581,0.00129452844627626,0.00756780237264031,"ZSWIM5","57643"
"ENSG00000070759",86.8978831578742,0.669936384115429,0.0881021735963433,7.60408463002137,2.86927452609582e-14,5.69538661304549e-13,"TESK2","10420"
"ENSG00000117448",557.717126934982,0.191650014782778,0.0659826040287678,2.90455367143771,0.0036777714127304,0.018872415897548,"AKR1A1","10327"
"ENSG00000132780",1083.18265919164,0.113725899451335,0.043162672768961,2.63482060205311,0.00841817624625742,0.0384364001208331,"NASP","4678"
"ENSG00000159588",15.2885187624614,0.464234732990944,0.181948578481269,2.55146117032585,0.0107272276754586,0.0472052531184625,"CCDC17","149483"
"ENSG00000159592",704.823619783465,0.201699709450092,0.0440603901649413,4.57780125629899,4.69888802506545e-06,4.43481563946062e-05,"GPBP1L1","60313"
"ENSG00000086015",830.396764276418,0.135092520147036,0.0433065116369087,3.11945051773464,0.00181188690889955,0.0102130566000013,"MAST2","23139"
"ENSG00000117461",466.760641549469,1.4593724854691,0.0670249158801771,21.7735817539565,4.13057459567949e-105,7.43235208092718e-103,"PIK3R3","8503"
"ENSG00000085998",672.259998836611,0.155114126644035,0.0447143230342043,3.46900313184615,0.000522393364348458,0.00338687883156195,"POMGNT1","55624"
"ENSG00000186564",92.4557726314607,0.515205454313798,0.0910060450519678,5.6612223289079,1.50298549412486e-08,1.92279446178208e-07,"FOXD2","2306"
"ENSG00000215887",4.43067274139317,0.655277190258904,0.253822930587087,2.58163117391822,0.00983346135716669,0.0438502114913242,NA,NA
"ENSG00000123080",307.230476406949,0.36460664599316,0.0545424751817262,6.68482031257938,2.31208159502334e-11,3.77981008838329e-10,"CDKN2C","1031"
"ENSG00000162384",180.524997472672,0.207049538033828,0.0714237546528859,2.89888901864755,0.00374487423253617,0.0191564454464791,"C1orf123","54987"
"ENSG00000203276",25.4644469859082,0.506824502426142,0.156695189951359,3.23446113810813,0.00121872505027327,0.0071654723409871,NA,NA
"ENSG00000132849",734.7697693595,0.150636047233819,0.0551526544152198,2.73125652484007,0.00630933407287442,0.0300863271656084,"PATJ","10207"
"ENSG00000187140",3.22784480192383,0.816981665291953,0.263959553314124,3.09510171173728,0.00196745415718292,0.0109738636665738,"FOXD3","27022"
"ENSG00000116704",182.726487614087,0.278215979492063,0.0822071753067427,3.38432720080632,0.000713529164169369,0.00446418901312559,"SLC35D1","23169"
"ENSG00000050628",1786.20915990594,0.327052663240703,0.0773989353627819,4.22554472755668,2.38363472441849e-05,0.000199416368319988,"PTGER3","5733"
"ENSG00000143013",567.887362450942,0.662538303445262,0.0689820500685448,9.60450295094048,7.65262592867766e-22,2.20660004665617e-20,"LMO4","8543"
"ENSG00000137947",104.920892012333,0.213045724501018,0.0822200846535355,2.59116401301171,0.00956518924809909,0.0428746997840223,"GTF2B","2959"
"ENSG00000117226",4.56503919656546,0.825093972108405,0.258199607296577,3.1955663323712,0.00139556699494097,0.00809867255074644,"GBP3","2635"
"ENSG00000069712",29.1298454456414,0.661131145485651,0.159179562766389,4.15336701518601,3.27618641757083e-05,0.000267166349708322,"KIAA1107","23285"
"ENSG00000067208",149.103650473698,0.22965869391378,0.0743781216481175,3.08771838848383,0.00201699508515935,0.0112253331612303,"EVI5","7813"
"ENSG00000154511",20.5503766879147,0.435086445605921,0.165899675822448,2.62258767805892,0.0087264810922294,0.0396244327820848,"FAM69A","388650"
"ENSG00000134215",596.771883426148,1.04945062347261,0.0650665060699698,16.128891604293,1.59863776424329e-58,1.28773989672039e-56,"VAV3","10451"
"ENSG00000134222",183.248410766899,0.447400324740937,0.077478105912729,5.77453874833862,7.71641715342198e-09,1.01723082455434e-07,"PSRC1","84722"
"ENSG00000162650",40.7637216575305,0.348850316952529,0.130693817804292,2.66921819878976,0.00760280414510312,0.0352297161974594,"ATXN7L2","127002"
"ENSG00000174151",192.805703438175,0.197634079861609,0.0658736888445628,3.00019754970686,0.00269804556133026,0.0144636955899519,"CYB561D1","284613"
"ENSG00000121931",354.393795389981,0.255301805548262,0.0903645781985113,2.82524204326412,0.00472449122795538,0.0234363859517801,"LRIF1","55791"
"ENSG00000273010",45.5367809627568,0.369743031404258,0.135431881709971,2.73010333117919,0.00633144767808008,0.0301710086258984,NA,NA
"ENSG00000156171",280.724126566495,0.213950587954851,0.0734553244820633,2.91266275744374,0.00358361393690189,0.018461041493131,"DRAM2","128338"
"ENSG00000134255",366.15510771719,0.28563938251008,0.0659784322625566,4.32928417233979,1.49594797771562e-05,0.000129539745195312,"CEPT1","10390"
"ENSG00000273221",91.3560595005469,0.35310043299064,0.0949296125672564,3.71960259229409,0.000199536486978666,0.00140798473495769,NA,NA
"ENSG00000162777",304.018396820453,0.387844895530684,0.0631423990987945,6.14238453188721,8.12917692148902e-10,1.1689646730382e-08,"DENND2D","79961"
"ENSG00000197852",95.8505369623665,0.640540213806778,0.0900626816271183,7.11216013374743,1.14240598844884e-12,2.05692462247676e-11,"FAM212B","55924"
"ENSG00000227811",6.64612984704292,0.734952153553124,0.238551541421322,3.08089459063723,0.00206379696492016,0.0114513043448013,"FAM212B-AS1","100506343"
"ENSG00000225075",29.5163544543702,0.407413663041544,0.142064819927734,2.86780121390214,0.00413335143576131,0.0208321513795827,NA,NA
"ENSG00000155367",135.237200447392,0.437768636155557,0.102197626594102,4.28354992914111,1.83934798738068e-05,0.000157552805966982,"PPM1J","333926"
"ENSG00000237278",12.8623790354885,0.571768454599953,0.216543319180791,2.64043451796629,0.0082799791809396,0.0379487633317625,NA,NA
"ENSG00000118729",4.8758271954477,1.03477321075051,0.251078010703747,4.12132152811845,3.7670524162506e-05,0.000304152163328392,"CASQ2","845"
"ENSG00000134247",2144.85213732418,0.190116642628516,0.058489774146545,3.25042531626439,0.00115232530289211,0.00681265930086202,"PTGFRN","5738"
"ENSG00000134256",11.1187637572021,0.841978310303558,0.205639167942121,4.09444523010588,4.23180430473172e-05,0.000339546714114579,"CD101","9398"
"ENSG00000231365",47.7207103273841,0.327361132794806,0.114924528153663,2.84848794294896,0.00439275177991061,0.0219955099062745,"LOC101929147","101929147"
"ENSG00000233029",14.1387045548903,0.997991537138803,0.187708686969283,5.31670405484279,1.0566371468027e-07,1.22764844184079e-06,NA,NA
"ENSG00000235398",31.6420825022881,0.377689899447011,0.142026229042997,2.65929682138269,0.00783039434905664,0.0361452985861002,NA,NA
"ENSG00000231360",45.9749930107942,0.483775830848371,0.129465829612914,3.73670668387788,0.000186446201872578,0.00132268926110833,NA,NA
"ENSG00000236943",43.4225234090067,0.491816779038732,0.126663806089896,3.88285173342793,0.000103238523055002,0.000772129412646181,NA,NA
"ENSG00000178104",1130.22977180713,0.394492271539752,0.0574630896347302,6.86514202503522,6.64251336857251e-12,1.13549688737288e-10,"PDE4DIP","9659"
