"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000228794",66.5029005501305,0.40029899175905,0.103727203823851,3.85915147620131,0.00011378139920211,0.000817807396536723,"LINC01128","643837"
"ENSG00000223764",314.785392116879,0.33849453584995,0.0668113819414723,5.06642021185067,4.05366544888724e-07,4.19310682847664e-06,"LOC100130417","100130417"
"ENSG00000187634",244.477882342705,0.478827916767368,0.0868816489666247,5.51126644651172,3.56260931760064e-08,4.15278041495348e-07,"SAMD11","148398"
"ENSG00000268179",19.2245986677609,0.809240410576972,0.176319066480327,4.58963642861201,4.44018712247615e-06,4.01534482968413e-05,NA,NA
"ENSG00000187961",203.07662279351,0.392452370186025,0.0913692269352651,4.29523575223064,1.74507788959232e-05,0.00014454503508412,"KLHL17","339451"
"ENSG00000187583",70.9381064678008,0.344605619566055,0.116197756293929,2.96568221760113,0.00302012375914316,0.0157545455741197,"PLEKHN1","84069"
"ENSG00000187642",23.752192543275,0.452064523647733,0.162174349607865,2.78752173041432,0.00531128920086226,0.0257096009812943,"PERM1","84808"
"ENSG00000272512",15.3581295411897,0.952018841908123,0.201418687890224,4.72656659558315,2.28347925005255e-06,2.15534102100585e-05,NA,NA
"ENSG00000188290",269.775326590969,0.28935215847548,0.110129941141713,2.6273704995733,0.00860475874851729,0.0391496588722682,"HES4","57801"
"ENSG00000187608",19.0520501372142,0.59626337563168,0.17892813077865,3.33241829016429,0.00086094747862057,0.00516151607340589,"ISG15","9636"
"ENSG00000217801",51.5044808165528,0.61606291197725,0.116605453467964,5.28331131739483,1.2686952381678e-07,1.39924997278483e-06,"LOC100288175","100288175"
"ENSG00000273443",5.06908026648775,0.894658451167446,0.247225026350656,3.61880212684655,0.000295969826738069,0.0019550760278404,NA,NA
"ENSG00000237330",42.2372255995761,1.49405457103748,0.128053590648743,11.6674164579714,1.87016629738422e-31,6.97077560871866e-30,"RNF223","401934"
"ENSG00000224051",388.85673116274,0.38059793589223,0.0789715753003676,4.81942945223809,1.43969350078804e-06,1.39307345640302e-05,"CPTP","80772"
"ENSG00000169962",23.0921977071078,0.425877704383497,0.160334047535214,2.65619006649204,0.00790290583643476,0.0363513244232196,"TAS1R3","83756"
"ENSG00000162576",922.059938645566,0.27081715162234,0.0628976494157807,4.30568000772368,1.66473555018724e-05,0.00013837324653439,"MXRA8","54587"
"ENSG00000225285",16.2624095499981,0.589727660835482,0.181845370145812,3.24301718741924,0.00118271076245646,0.00686041942885117,NA,NA
"ENSG00000179403",1042.99875931526,0.202637353449225,0.0729845234603174,2.77644278323474,0.00549573071405267,0.0264629562976121,"VWA1","64856"
"ENSG00000067606",357.329320824986,0.315505079705894,0.0561392400892877,5.62004542997184,1.90907252243117e-08,2.29000245245461e-07,"PRKCZ","5590"
"ENSG00000182873",42.6923609744561,0.411732865901332,0.139171221479984,2.95846268734911,0.00309177669231276,0.0160749094935,NA,NA
"ENSG00000157873",87.3898595569806,0.458548940894923,0.0922377525926412,4.97138024296905,6.64779226134307e-07,6.71547287074376e-06,"TNFRSF14","8764"
"ENSG00000157870",267.824301456624,0.148504956296099,0.0579107022970549,2.56437843793256,0.0103360778818932,0.0458188807351608,"FAM213B","127281"
"ENSG00000130762",332.238367113616,0.312547794437115,0.0649706036403006,4.8106032101454,1.50475476929181e-06,1.45355839773144e-05,"ARHGEF16","27237"
"ENSG00000078900",180.807542121202,1.10107860417392,0.0679196956435559,16.2114773003755,4.18389265002291e-59,2.97861777486756e-57,"TP73","7161"
"ENSG00000235169",16.7200102163896,0.887507463896283,0.188000310193412,4.72077659331108,2.34945880984328e-06,2.21248473967946e-05,"SMIM1","388588"
"ENSG00000069424",105.886628958254,0.277004043745483,0.0929021358250048,2.98167573097848,0.00286675466179109,0.0150676582694398,"KCNAB2","8514"
"ENSG00000171680",228.644286460135,0.346023167296859,0.0649484256825057,5.32766058084857,9.94858120760368e-08,1.10926290935368e-06,"PLEKHG5","57449"
"ENSG00000116273",378.152956716058,0.146954015117258,0.0519732600207516,2.82749273489066,0.0046914079932108,0.0231137068205301,"PHF13","148479"
"ENSG00000049246",255.405613471643,0.186628262426246,0.071552009474786,2.60828820596592,0.00909963034869771,0.0410665885007709,"PER3","8863"
"ENSG00000228526",8.51367243783274,0.576955888444112,0.221094238929421,2.6095473642273,0.00906620943855001,0.0409352221629283,"MIR34A","407040"
"ENSG00000171603",1628.21064996705,0.116895361159412,0.0323811468817756,3.60998211663718,0.000306218116628918,0.00201389683770016,"CLSTN1","22883"
"ENSG00000173614",133.376349033278,0.236993530525694,0.0750377636860023,3.15832347452945,0.00158679377875168,0.00895811872124211,"NMNAT1","64802"
"ENSG00000130939",459.896909494594,0.184789678419362,0.0636581997596414,2.90284172529359,0.0036979347403773,0.0188147378241423,"UBE4B","10277"
"ENSG00000132879",242.204003490076,0.32783916038221,0.0711365556991818,4.60858917275328,4.05410494307701e-06,3.69554246043547e-05,"FBXO44","93611"
"ENSG00000116663",97.7793025330512,0.245737007152713,0.0926648557951459,2.65189002933284,0.00800426071009119,0.0367640858453656,"FBXO6","26270"
"ENSG00000215910",61.3117907962188,0.40401131199888,0.103552545108413,3.9015102098737,9.55944289025468e-05,0.000696938697352234,"C1orf167","284498"
"ENSG00000177000",303.126606030207,0.344666446185812,0.0598585016904387,5.75801993789073,8.51063052088996e-09,1.05971677019407e-07,"MTHFR","4524"
"ENSG00000142634",207.227453584173,0.27816442557885,0.0769738695765445,3.61375135626042,0.000301798496778831,0.00198896454357111,"EFHD2","79180"
